Fecha;cod_ine;CCAA;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_otras;num_casos_prueba_desconocida;Total Pacientes COVID ingresados;Total pacientes COVID en UCI;Ingresos COVID últimas 24 h;Altas COVID últimas 24 h;PCR;TEST_ANTICUERPOS;OTROS_TESTS;TOTAL_PRUEBAS;PCR_x_1000hab._f;TEST_Acc_f;Total_Pruebas_x_1000hab._f;OTROS_TESTS_x_1000hab._f;% Camas Ocupadas COVID_f;% Camas Ocupadas UCI COVID_f
2020-06-27;2;Aragón;49,0;49,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-27;3;Asturias;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-27;6;Cantabria;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-27;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-27;7;Castilla y León;13,0;13,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-27;8;Castilla La Mancha;15,0;15,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-27;5;Canarias;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-27;9;Cataluña;122,0;122,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-27;11;Extremadura;5,0;5,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-27;12;Galicia;8,0;7,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-06-27;4;Baleares;5,0;5,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-27;14;Murcia;6,0;6,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-27;13;Madrid;24,0;24,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-27;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-27;15;Navarra;7,0;7,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-27;16;País Vasco;5,0;5,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-27;17;La Rioja;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-27;10;C. Valenciana;13,0;13,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-28;1;Andalucía;27,0;27,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-28;2;Aragón;17,0;17,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-28;3;Asturias;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-28;6;Cantabria;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-28;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-28;7;Castilla y León;5,0;5,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-28;8;Castilla La Mancha;15,0;15,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-28;5;Canarias;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-28;9;Cataluña;106,0;105,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-06-28;11;Extremadura;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-28;12;Galicia;9,0;9,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-28;4;Baleares;5,0;5,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-28;14;Murcia;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-28;13;Madrid;29,0;29,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-28;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-28;15;Navarra;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-28;16;País Vasco;7,0;6,0;0,0;0,0;1,0;;;;;;;;;;;;;;
2020-06-28;17;La Rioja;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-28;10;C. Valenciana;13,0;13,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-29;1;Andalucía;22,0;22,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-29;2;Aragón;27,0;27,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-29;3;Asturias;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-29;6;Cantabria;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-29;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-29;7;Castilla y León;11,0;11,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-29;8;Castilla La Mancha;14,0;14,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-29;5;Canarias;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-29;9;Cataluña;186,0;169,0;0,0;17,0;0,0;;;;;;;;;;;;;;
2020-06-29;11;Extremadura;6,0;6,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-29;12;Galicia;10,0;10,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-29;4;Baleares;9,0;9,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-29;14;Murcia;10,0;10,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-29;13;Madrid;47,0;47,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-29;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-29;15;Navarra;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-29;16;País Vasco;8,0;8,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-29;17;La Rioja;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-29;10;C. Valenciana;18,0;18,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-30;1;Andalucía;26,0;25,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-06-30;2;Aragón;35,0;35,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-30;3;Asturias;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-30;6;Cantabria;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-30;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-30;7;Castilla y León;13,0;13,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-30;8;Castilla La Mancha;14,0;14,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-30;5;Canarias;5,0;5,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-30;9;Cataluña;189,0;171,0;0,0;16,0;2,0;;;;;;;;;;;;;;
2020-06-30;11;Extremadura;7,0;7,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-30;12;Galicia;20,0;20,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-30;4;Baleares;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-30;14;Murcia;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-30;13;Madrid;63,0;63,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-30;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-30;15;Navarra;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-30;16;País Vasco;15,0;15,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-30;17;La Rioja;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-06-30;10;C. Valenciana;18,0;18,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-01;1;Andalucía;23,0;23,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-01;2;Aragón;37,0;37,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-01;3;Asturias;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-01;6;Cantabria;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-01;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-01;7;Castilla y León;10,0;9,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-07-01;8;Castilla La Mancha;19,0;19,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-01;5;Canarias;8,0;8,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-01;9;Cataluña;298,0;276,0;0,0;22,0;0,0;;;;;;;;;;;;;;
2020-07-01;11;Extremadura;9,0;9,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-01;12;Galicia;24,0;24,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-01;4;Baleares;4,0;4,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-01;14;Murcia;5,0;5,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-01;13;Madrid;61,0;61,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-01;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-01;15;Navarra;6,0;6,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-01;16;País Vasco;7,0;7,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-01;17;La Rioja;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-01;10;C. Valenciana;23,0;23,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-02;1;Andalucía;14,0;14,0;0,0;0,0;0,0;;;;;285060,0;350635,0;19864,0;655559,0;33,75;41,51;77,61;2,35;;
2020-07-02;2;Aragón;22,0;22,0;0,0;0,0;0,0;;;;;81822,0;39136,0;4849,0;125807,0;61,78;29,55;94,99;3,66;;
2020-07-02;3;Asturias;0,0;0,0;0,0;0,0;0,0;;;;;130214,0;84836,0;2354,0;217404,0;127,66;83,17;213,14;2,31;;
2020-07-02;6;Cantabria;0,0;0,0;0,0;0,0;0,0;;;;;64066,0;24206,0;1088,0;89360,0;110,09;41,59;153,55;1,87;;
2020-07-02;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;2803,0;7051,0;176,0;10030,0;33,2;83,51;118,79;2,08;;
2020-07-02;7;Castilla y León;9,0;9,0;0,0;0,0;0,0;;;;;221552,0;331750,0;5000,0;558302,0;92,2;138,06;232,35;2,08;;
2020-07-02;8;Castilla La Mancha;14,0;14,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-02;5;Canarias;1,0;1,0;0,0;0,0;0,0;;;;;141550,0;54621,0;1518,0;197689,0;63,75;24,6;89,04;0,68;;
2020-07-02;9;Cataluña;246,0;224,0;0,0;21,0;1,0;;;;;666338,0;68538,0;7544,0;742420,0;87,57;9,01;97,56;0,99;;
2020-07-02;11;Extremadura;4,0;4,0;0,0;0,0;0,0;;;;;51119,0;63807,0;1109,0;116035,0;48,1;60,04;109,18;1,04;;
2020-07-02;12;Galicia;16,0;16,0;0,0;0,0;0,0;;;;;204599,0;214706,0;1194,0;420499,0;75,81;79,56;155,81;0,44;;
2020-07-02;4;Baleares;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-02;14;Murcia;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-02;13;Madrid;51,0;51,0;0,0;0,0;0,0;;;;;742345,0;151619,0;0,0;893964,0;111,04;22,68;133,72;0,0;;
2020-07-02;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;3390,0;5345,0;1268,0;10003,0;40,22;63,42;118,68;15,04;;
2020-07-02;15;Navarra;4,0;4,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-02;16;País Vasco;9,0;9,0;0,0;0,0;0,0;;;;;283939,0;133208,0;10524,0;427671,0;130,13;61,05;196,01;4,82;;
2020-07-02;17;La Rioja;0,0;0,0;0,0;0,0;0,0;;;;;39690,0;30839,0;2441,0;72970,0;126,21;98,06;232,03;7,76;;
2020-07-02;10;C. Valenciana;24,0;24,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-03;1;Andalucía;27,0;27,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-03;2;Aragón;45,0;45,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-03;3;Asturias;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-03;6;Cantabria;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-03;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-03;7;Castilla y León;11,0;11,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-03;8;Castilla La Mancha;21,0;21,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-03;5;Canarias;4,0;4,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-03;9;Cataluña;278,0;270,0;0,0;8,0;0,0;;;;;;;;;;;;;;
2020-07-03;11;Extremadura;8,0;8,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-03;12;Galicia;21,0;21,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-03;4;Baleares;4,0;4,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-03;14;Murcia;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-03;13;Madrid;79,0;78,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-07-03;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-03;15;Navarra;7,0;7,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-03;16;País Vasco;13,0;13,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-03;17;La Rioja;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-03;10;C. Valenciana;15,0;15,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-04;1;Andalucía;25,0;25,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-04;2;Aragón;31,0;31,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-04;3;Asturias;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-04;6;Cantabria;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-04;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-04;7;Castilla y León;8,0;8,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-04;8;Castilla La Mancha;10,0;10,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-04;5;Canarias;4,0;4,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-04;9;Cataluña;253,0;252,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-07-04;11;Extremadura;4,0;4,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-04;12;Galicia;16,0;16,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-04;4;Baleares;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-04;14;Murcia;6,0;6,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-04;13;Madrid;32,0;32,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-04;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-04;15;Navarra;5,0;5,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-04;16;País Vasco;7,0;7,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-04;17;La Rioja;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-04;10;C. Valenciana;6,0;6,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-05;1;Andalucía;16,0;16,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-05;2;Aragón;37,0;37,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-05;3;Asturias;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-05;6;Cantabria;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-05;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-05;7;Castilla y León;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-05;8;Castilla La Mancha;5,0;5,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-05;5;Canarias;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-05;9;Cataluña;253,0;253,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-05;11;Extremadura;6,0;6,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-05;12;Galicia;23,0;23,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-05;4;Baleares;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-05;14;Murcia;7,0;7,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-05;13;Madrid;37,0;34,0;0,0;3,0;0,0;;;;;;;;;;;;;;
2020-07-05;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-05;15;Navarra;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-05;16;País Vasco;16,0;16,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-05;17;La Rioja;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-05;10;C. Valenciana;11,0;11,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-06;1;Andalucía;23,0;23,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-06;2;Aragón;77,0;77,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-06;3;Asturias;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-06;6;Cantabria;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-06;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-06;7;Castilla y León;16,0;14,0;0,0;2,0;0,0;;;;;;;;;;;;;;
2020-07-06;8;Castilla La Mancha;19,0;19,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-06;5;Canarias;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-06;9;Cataluña;375,0;374,0;0,0;0,0;1,0;;;;;;;;;;;;;;
2020-07-06;11;Extremadura;2,0;1,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-07-06;12;Galicia;23,0;23,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-06;4;Baleares;4,0;3,0;1,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-06;14;Murcia;8,0;8,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-06;13;Madrid;70,0;69,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-07-06;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-06;15;Navarra;12,0;12,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-06;16;País Vasco;33,0;33,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-06;17;La Rioja;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-06;10;C. Valenciana;23,0;23,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-07;1;Andalucía;32,0;32,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-07;2;Aragón;92,0;92,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-07;3;Asturias;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-07;6;Cantabria;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-07;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-07;7;Castilla y León;10,0;9,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-07-07;8;Castilla La Mancha;15,0;15,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-07;5;Canarias;4,0;4,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-07;9;Cataluña;434,0;432,0;0,0;2,0;0,0;;;;;;;;;;;;;;
2020-07-07;11;Extremadura;16,0;16,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-07;12;Galicia;21,0;21,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-07;4;Baleares;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-07;14;Murcia;14,0;14,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-07;13;Madrid;62,0;60,0;0,0;2,0;0,0;;;;;;;;;;;;;;
2020-07-07;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-07;15;Navarra;13,0;13,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-07;16;País Vasco;32,0;32,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-07;17;La Rioja;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-07;10;C. Valenciana;25,0;25,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-08;1;Andalucía;56,0;56,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-08;2;Aragón;76,0;76,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-08;3;Asturias;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-08;6;Cantabria;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-08;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-08;7;Castilla y León;13,0;12,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-07-08;8;Castilla La Mancha;19,0;19,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-08;5;Canarias;8,0;8,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-08;9;Cataluña;484,0;482,0;0,0;2,0;0,0;;;;;;;;;;;;;;
2020-07-08;11;Extremadura;6,0;6,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-08;12;Galicia;31,0;31,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-08;4;Baleares;4,0;4,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-08;14;Murcia;16,0;16,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-08;13;Madrid;91,0;90,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-07-08;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-08;15;Navarra;7,0;7,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-08;16;País Vasco;37,0;37,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-08;17;La Rioja;5,0;5,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-08;10;C. Valenciana;29,0;29,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-09;1;Andalucía;36,0;36,0;0,0;0,0;0,0;;;;;305185,0;361500,0;38836,0;705521,0;36,13;42,8;83,53;4,6;;
2020-07-09;2;Aragón;90,0;90,0;0,0;0,0;0,0;;;;;87361,0;39298,0;6816,0;133475,0;65,96;29,67;100,78;5,15;;
2020-07-09;3;Asturias;0,0;0,0;0,0;0,0;0,0;;;;;137558,0;86038,0;4371,0;227967,0;134,86;84,35;223,5;4,29;;
2020-07-09;6;Cantabria;1,0;1,0;0,0;0,0;0,0;;;;;67949,0;24244,0;1418,0;93611,0;116,76;41,66;160,86;2,44;;
2020-07-09;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;2993,0;7189,0;226,0;10408,0;35,45;85,14;123,27;2,68;;
2020-07-09;7;Castilla y León;8,0;8,0;0,0;0,0;0,0;;;;;233310,0;335068,0;5855,0;574233,0;97,1;139,44;238,98;2,44;;
2020-07-09;8;Castilla La Mancha;26,0;26,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-09;5;Canarias;8,0;7,0;0,0;0,0;1,0;;;;;147699,0;55396,0;1748,0;204843,0;66,52;24,95;92,26;0,79;;
2020-07-09;9;Cataluña;510,0;509,0;0,0;0,0;1,0;;;;;702640,0;71872,0;8943,0;783455,0;92,34;9,45;102,96;1,18;;
2020-07-09;11;Extremadura;23,0;23,0;0,0;0,0;0,0;;;;;55259,0;65554,0;1461,0;122274,0;51,99;61,68;115,05;1,37;;
2020-07-09;12;Galicia;20,0;20,0;0,0;0,0;0,0;;;;;223296,0;216605,0;1776,0;441677,0;82,74;80,26;163,66;0,66;;
2020-07-09;4;Baleares;6,0;6,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-09;14;Murcia;6,0;6,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-09;13;Madrid;91,0;86,0;0,0;5,0;0,0;;;;;774865,0;151742,0;3925,0;930532,0;115,9;22,7;139,19;0,59;;
2020-07-09;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;3578,0;5562,0;1268,0;10408,0;42,45;65,99;123,48;15,04;;
2020-07-09;15;Navarra;29,0;29,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-09;16;País Vasco;34,0;34,0;0,0;0,0;0,0;;;;;303504,0;136334,0;14712,0;454550,0;139,1;62,48;208,33;6,74;;
2020-07-09;17;La Rioja;1,0;1,0;0,0;0,0;0,0;;;;;41203,0;30893,0;3324,0;75420,0;131,02;98,23;239,82;10,57;;
2020-07-09;10;C. Valenciana;28,0;28,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-10;1;Andalucía;60,0;60,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-10;2;Aragón;131,0;131,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-10;3;Asturias;2,0;2,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-10;6;Cantabria;1,0;1,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-10;18;Ceuta;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-10;7;Castilla y León;16,0;15,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-07-10;8;Castilla La Mancha;24,0;24,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-10;5;Canarias;3,0;3,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-10;9;Cataluña;647,0;646,0;0,0;1,0;0,0;;;;;;;;;;;;;;
2020-07-10;11;Extremadura;45,0;45,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-10;12;Galicia;7,0;7,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-10;4;Baleares;8,0;8,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-10;14;Murcia;9,0;9,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-10;13;Madrid;76,0;73,0;0,0;3,0;0,0;;;;;;;;;;;;;;
2020-07-10;19;Melilla;0,0;0,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-10;15;Navarra;20,0;20,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-10;16;País Vasco;24,0;24,0;0,0;0,0;0,0;;;;;;;;;;;;;;
2020-07-10;17;La Rioja;10,0;10,0;0,0;0,0;0,0;;;;;;;;;;;;;;
